Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1987,12,28,1,1256,1255,1339,1340,PI,807,NA,43,45,NA,-1,1,JAX,TPA,180,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,21,1,1401,1400,1444,1445,PI,812,NA,43,45,NA,-1,1,TLH,TPA,200,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,6,7,1700,1700,1818,1815,PI,814,NA,78,75,NA,3,0,MIA,TLH,403,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,11,5,2047,2050,2136,2138,PI,824,NA,49,48,NA,-2,-3,TPA,JAX,180,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,17,4,2054,2040,2200,2145,PI,828,NA,66,65,NA,15,14,RIC,EWR,278,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,11,5,943,940,1033,1043,PI,829,NA,50,63,NA,-10,3,BUF,BWI,281,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,30,3,2126,2100,2221,2205,PI,830,NA,55,65,NA,16,26,ROC,LGA,254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,23,3,1412,1340,1507,1440,PI,835,NA,55,60,NA,27,32,BWI,GSO,278,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,7,1,1148,1150,1248,1257,PI,835,NA,60,67,NA,-9,-2,SYR,BWI,273,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,18,5,950,940,1050,1044,PI,837,NA,60,64,NA,6,10,ROC,BWI,277,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,2,3,1226,1222,1340,1329,PI,842,NA,74,67,NA,11,4,BWI,ALB,288,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,10,4,1615,1614,1804,1738,PI,843,NA,109,84,NA,26,1,BWI,MYR,399,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,9,3,1630,1630,1740,1740,PI,845,NA,70,70,NA,0,0,JFK,RIC,288,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,28,1,1629,1630,1746,1740,PI,845,NA,77,70,NA,6,-1,JFK,RIC,288,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,1,2,636,635,701,700,PI,847,NA,25,25,NA,1,1,ITH,SYR,46,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,28,1,1714,1710,1754,1739,PI,850,NA,40,29,NA,15,4,CHO,ROA,101,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,27,7,1613,1615,1704,1650,PI,852,NA,51,35,NA,14,-2,TRI,CLT,120,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,15,2,1049,1030,1205,1120,PI,853,NA,76,50,NA,45,19,CHO,CLT,245,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,17,4,1322,1300,1417,1400,PI,855,NA,55,60,NA,17,22,EWR,SYR,194,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,12,6,1427,1430,1504,1505,PI,855,NA,37,35,NA,-1,-3,SYR,BUF,134,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,18,5,2100,2100,2206,2205,PI,856,NA,66,65,NA,1,0,ORF,EWR,284,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,2,3,1529,1530,1623,1615,PI,857,NA,54,45,NA,8,-1,RIC,PHL,198,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,14,1,1706,1705,1752,1755,PI,859,NA,46,50,NA,-3,1,PHL,RIC,198,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,12,6,735,735,834,840,PI,860,NA,59,65,NA,-6,0,SYR,BOS,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,10,4,905,900,1015,1005,PI,861,NA,70,65,NA,10,5,BOS,SYR,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,11,5,1100,1040,1133,1120,PI,861,NA,33,40,NA,13,20,SYR,BUF,134,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,28,1,2033,2036,2112,2106,PI,863,NA,39,30,NA,6,-3,SYR,ELM,77,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,24,4,1127,1123,1242,1223,PI,865,NA,75,60,NA,19,4,BWI,GSO,278,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,10,4,939,940,1033,1045,PI,865,NA,54,65,NA,-12,-1,EWR,BWI,169,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,21,1,939,940,1036,1045,PI,865,NA,57,65,NA,-9,-1,EWR,BWI,169,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,9,3,1221,1225,1240,1250,PI,868,NA,19,25,NA,-10,-4,ITH,SYR,46,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,29,2,1431,1330,1529,1430,PI,868,NA,58,60,NA,59,61,SYR,LGA,198,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,11,5,1602,1600,1625,1630,PI,869,NA,23,30,NA,-5,2,ROC,SYR,79,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,8,2,1706,1708,1801,1803,PI,869,NA,55,55,NA,-2,-2,SYR,BDL,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,24,4,1708,1708,1754,1803,PI,869,NA,46,55,NA,-9,0,SYR,BDL,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,4,5,1854,1855,1943,1945,PI,871,NA,49,50,NA,-2,-1,BDL,SYR,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,18,5,2027,2024,2100,2059,PI,871,NA,33,35,NA,1,3,SYR,ROC,79,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,26,6,1429,1425,1509,1514,PI,881,NA,40,49,NA,-5,4,CLT,ISO,188,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,23,3,1734,1712,1823,1812,PI,883,NA,49,60,NA,11,22,SYR,ISP,222,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,23,3,1911,1910,1948,1945,PI,890,NA,37,35,NA,3,1,BUF,SYR,134,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,1,2,728,700,849,825,PI,892,NA,81,85,NA,24,28,ORF,BOS,468,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,10,4,659,700,811,825,PI,892,NA,72,85,NA,-14,-1,ORF,BOS,468,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,29,2,1929,1855,2103,2010,PI,893,NA,94,75,NA,53,34,BOS,ROC,343,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,8,2,630,630,704,705,PI,898,NA,34,35,NA,-1,0,BUF,SYR,134,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,14,1,729,731,825,831,PI,898,NA,56,60,NA,-6,-2,SYR,ISP,222,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,17,4,812,731,914,831,PI,898,NA,62,60,NA,43,41,SYR,ISP,222,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,24,4,1038,1035,1136,1130,PI,899,NA,58,55,NA,6,3,SYR,EWR,194,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,8,2,920,912,1044,1030,PI,900,NA,84,78,NA,14,8,CLT,DAY,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,28,1,1511,1500,1621,1610,PI,901,NA,70,70,NA,11,11,LGA,ROC,254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,2,3,2143,2142,2255,2259,PI,909,NA,72,77,NA,-4,1,BWI,ILM,345,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,31,4,738,737,826,837,PI,912,NA,48,60,NA,-11,1,SYR,LGA,198,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,17,4,956,1000,1054,1055,PI,918,NA,58,55,NA,-1,-4,SYR,LGA,198,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,28,1,730,730,849,835,PI,923,NA,79,65,NA,14,0,SYR,CLE,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,10,4,1800,1730,1918,1900,CO,639,NA,138,150,NA,18,30,EWR,ORD,719,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,1,2,1930,1930,2040,2044,CO,643,NA,130,134,NA,-4,0,EWR,ORD,719,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,31,4,1135,1130,1237,1240,CO,645,NA,62,70,NA,-3,5,SYR,EWR,194,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,5,6,830,830,1100,1052,CO,652,NA,150,142,NA,8,0,MCO,EWR,938,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,20,7,2135,2135,2250,2304,CO,654,NA,75,89,NA,-14,0,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,24,4,1245,1135,1350,1246,CO,656,NA,65,71,NA,64,70,EWR,BTV,266,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,30,3,1255,1255,1415,1416,CO,663,NA,80,81,NA,-1,0,CLE,EWR,404,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,11,5,855,855,1124,1121,CO,665,NA,149,146,NA,3,0,EWR,JAX,821,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,24,4,645,645,805,752,CO,665,NA,80,67,NA,13,0,PVD,EWR,160,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,25,5,945,945,1050,1101,CO,670,NA,65,76,NA,-11,0,EWR,ROC,246,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,10,4,1955,1955,2305,2247,CO,679,NA,190,172,NA,18,0,EWR,TPA,998,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,23,3,1955,1955,2247,2247,CO,679,NA,172,172,NA,0,0,EWR,TPA,998,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,10,4,1140,1140,1230,1240,CO,680,NA,50,60,NA,-10,0,EWR,PVD,160,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,15,2,1145,1145,1240,1244,CO,680,NA,55,59,NA,-4,0,EWR,PVD,160,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,22,2,645,645,750,755,CO,681,NA,65,70,NA,-5,0,BUF,EWR,282,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,11,5,1245,1245,1530,1523,CO,690,NA,165,158,NA,7,0,PBI,EWR,1024,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,10,4,1325,1325,1525,1531,CO,692,NA,120,126,NA,-6,0,JAX,EWR,821,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,19,6,1320,1320,1550,1533,CO,692,NA,150,133,NA,17,0,JAX,EWR,821,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,13,7,1505,1505,1605,1613,CO,697,NA,60,68,NA,-8,0,IAH,DFW,224,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,15,2,1600,1505,1915,1743,CO,715,NA,195,158,NA,92,55,EWR,TPA,998,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,14,1,1835,1835,1935,1947,CO,720,NA,60,72,NA,-12,0,EWR,ORH,161,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,28,1,1625,1515,1855,1805,CO,720,NA,150,170,NA,50,70,FLL,EWR,1065,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,9,3,2210,2210,2305,2330,CO,724,NA,55,80,NA,-25,0,EWR,PWM,284,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,16,3,900,850,1035,1022,CO,729,NA,95,92,NA,13,10,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,11,5,1700,1700,1805,1754,CO,730,NA,65,54,NA,11,0,DFW,IAH,224,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,3,4,1910,1835,2025,2010,CO,740,NA,75,95,NA,15,35,EWR,CLE,404,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,14,1,1835,1835,2025,2010,CO,740,NA,110,95,NA,15,0,EWR,CLE,404,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,20,7,2239,2220,106,112,CO,743,NA,147,172,NA,-6,19,EWR,TPA,998,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,9,3,2050,2050,2230,2237,CO,746,NA,100,107,NA,-7,0,EWR,CMH,462,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,3,4,735,735,901,907,CO,747,NA,86,92,NA,-6,0,CMH,EWR,462,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,28,1,805,735,933,905,CO,747,NA,88,90,NA,28,30,CMH,EWR,462,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,25,5,955,940,1105,1059,CO,748,NA,70,79,NA,6,15,EWR,PWM,284,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,5,6,945,945,1055,1051,CO,748,NA,70,66,NA,4,0,EWR,SYR,194,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,28,1,815,750,931,907,CO,748,NA,76,77,NA,24,25,PIT,EWR,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,9,3,1040,1040,1258,1309,CO,750,NA,138,149,NA,-11,0,EWR,JAX,821,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,12,6,800,800,1115,1123,CO,752,NA,135,143,NA,-8,0,IAH,FLL,965,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,26,6,1140,1140,1237,1241,CO,755,NA,57,61,NA,-4,0,BDL,EWR,116,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,13,7,1325,1325,1457,1450,CO,756,NA,92,85,NA,7,0,EWR,PIT,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,22,2,810,810,1013,954,CO,758,NA,183,164,NA,19,0,DTW,IAH,1076,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,14,1,750,750,905,853,CO,759,NA,75,63,NA,12,0,MSY,IAH,305,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,23,3,1658,1700,1750,1752,CO,760,NA,52,52,NA,-2,-2,CRP,IAH,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,20,7,2001,1900,2053,2013,CO,760,NA,52,73,NA,40,61,IAH,MSY,305,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,22,2,835,835,1032,1026,CO,769,NA,117,111,NA,6,0,EWR,DTW,487,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,24,4,1415,1350,1449,1428,CO,779,NA,34,38,NA,21,25,DAB,MLB,78,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,9,3,1500,1500,1644,1635,CO,781,NA,104,95,NA,9,0,EWR,CLE,404,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,30,3,1550,1450,1740,1628,CO,781,NA,110,98,NA,72,60,EWR,CLE,404,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,7,1,650,650,758,753,CO,792,NA,68,63,NA,5,0,ROC,EWR,246,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,12,6,1610,1610,1720,1716,CO,794,NA,70,66,NA,4,0,EWR,SYR,194,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,7,1,1605,1605,1747,1756,CO,797,NA,102,111,NA,-9,0,EWR,DTW,487,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,3,4,2035,2035,2122,2130,CO,799,NA,107,115,NA,-8,0,IAH,ELP,667,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,19,6,2205,2205,30,41,CO,800,NA,145,156,NA,-11,0,EWR,MCO,938,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,8,2,2140,2000,2325,2152,CO,801,NA,105,112,NA,93,100,EWR,DTW,487,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,23,3,1345,1345,1533,1530,CO,807,NA,108,105,NA,3,0,IND,EWR,644,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,19,6,1620,1620,1817,1805,CO,808,NA,117,105,NA,12,0,IND,EWR,644,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,10,4,50,30,618,601,CO,810,NA,208,211,NA,17,20,DEN,EWR,1605,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,16,3,700,700,805,816,CO,810,NA,65,76,NA,-11,0,EWR,ORF,284,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,28,1,2114,2025,2227,2138,CO,819,NA,73,73,NA,49,49,IAH,DFW,224,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,9,3,1150,1150,1231,1246,CO,824,NA,41,56,NA,-15,0,EWR,BDL,116,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,4,5,1510,1510,1605,1601,CO,825,NA,55,51,NA,4,0,IAH,AUS,140,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,25,5,1652,1510,1733,1604,CO,825,NA,41,54,NA,89,102,IAH,AUS,140,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,17,4,1940,1820,2230,2043,CO,827,NA,230,203,NA,107,80,EWR,IAH,1400,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,20,7,1205,1155,1305,1245,CO,828,NA,60,50,NA,20,10,CRP,IAH,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,25,5,1350,1350,1651,1700,CO,842,NA,121,130,NA,-9,0,IAH,RSW,861,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,29,2,705,705,847,830,CO,843,NA,162,145,NA,17,0,PBI,IAH,956,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,26,6,1015,1000,1305,1245,CO,846,NA,110,105,NA,20,15,ELP,IAH,667,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,19,6,1755,1755,1905,1859,CO,853,NA,130,124,NA,6,0,MIA,MSY,674,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,14,1,1450,1420,1713,1648,CO,857,NA,143,148,NA,25,30,IAD,PBI,859,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,4,5,2027,1805,2318,2030,CO,859,NA,291,265,NA,168,142,MSY,SFO,1911,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,30,3,1930,1805,NA,2025,CO,859,NA,NA,260,NA,NA,85,MSY,SFO,1911,NA,NA,0,NA,1,NA,NA,NA,NA,NA
1987,12,9,3,1650,1650,1739,1733,CO,859,NA,109,103,NA,6,0,TPA,MSY,487,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,25,5,708,700,1112,1121,CO,860,NA,184,201,NA,-9,8,HOU,LGA,1428,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,19,6,900,900,1149,1155,CO,861,NA,229,235,NA,-6,0,LGA,HOU,1428,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,5,6,713,700,1225,1220,CO,862,NA,192,200,NA,5,13,LAX,HOU,1390,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,14,1,1759,1800,2139,2055,CO,865,NA,280,235,NA,44,-1,LGA,HOU,1428,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,29,2,927,845,1142,1049,CO,881,NA,135,124,NA,53,42,DEN,TUS,639,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,3,4,2157,2200,2322,2337,CO,889,NA,85,97,NA,-15,-3,LGA,CLE,418,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,24,4,1919,1840,2240,2233,CO,890,NA,141,173,NA,7,39,IAH,PIT,1117,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,25,5,1842,1840,2219,2233,CO,890,NA,157,173,NA,-14,2,IAH,PIT,1117,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,21,1,1217,1210,1753,1800,CO,890,NA,216,230,NA,-7,7,SJC,IAH,1608,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,28,1,106,2230,156,2324,CO,897,NA,50,54,NA,152,156,LAX,SAN,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,26,6,1753,1730,2215,2140,CO,898,NA,202,190,NA,35,23,SAT,EWR,1569,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,23,3,930,815,1144,956,CO,903,NA,134,101,NA,108,75,PHX,DEN,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,23,3,719,720,1216,1221,CO,906,NA,177,181,NA,-5,-1,LAX,AUS,1242,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,1,2,935,930,1155,1143,CO,907,NA,260,253,NA,12,5,IAH,SJC,1608,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,25,5,1325,1325,1815,1818,CO,908,NA,170,173,NA,-3,0,LAX,AUS,1242,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,26,6,843,830,940,938,CO,910,NA,57,68,NA,2,13,HOU,MSY,303,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,1,2,1716,1715,1951,1933,CO,911,NA,215,198,NA,18,1,PHL,IAH,1324,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,25,5,920,920,1007,1007,CO,913,NA,107,107,NA,0,0,MCI,DEN,533,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,30,3,930,920,1020,1007,CO,913,NA,110,107,NA,13,10,MCI,DEN,533,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,14,1,946,930,1201,1125,CO,921,NA,255,235,NA,36,16,MSY,LAX,1671,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,5,6,1325,1330,1400,1409,CO,923,NA,95,99,NA,-9,-5,MCI,DEN,533,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,13,7,825,825,1000,946,CO,927,NA,215,201,NA,14,0,HOU,LAX,1390,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,22,2,2129,2130,2215,2227,CO,930,NA,46,57,NA,-12,-1,BWI,ORF,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,20,7,1110,1025,1202,1132,CO,933,NA,52,67,NA,30,45,IAH,MSY,305,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,20,7,1751,1750,1949,1959,CO,935,NA,118,129,NA,-10,1,DEN,BOI,649,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,1,2,1148,1140,1250,1253,CO,937,NA,62,73,NA,-3,8,MSY,HOU,303,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,26,6,1758,1750,2021,1936,CO,939,NA,203,166,NA,45,8,DTW,IAH,1076,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,20,7,1447,1450,1526,1525,CO,962,NA,39,35,NA,1,-3,SPN,GUM,129,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,17,4,2210,2205,2244,2240,CO,970,NA,34,35,NA,4,5,SPN,GUM,129,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,22,2,2239,2225,2306,2300,CO,974,NA,27,35,NA,6,14,SPN,GUM,129,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,16,3,835,835,949,945,CO,1009,NA,74,70,NA,4,0,OKC,IAH,395,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,31,4,1243,1135,1356,1249,CO,1013,NA,73,74,NA,67,68,OKC,IAH,395,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,27,7,2124,1830,2249,1933,CO,1019,NA,145,123,NA,196,174,JAX,IAH,817,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,20,7,2029,2025,2137,2157,CO,1020,NA,68,92,NA,-20,4,IAH,TUL,429,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,21,1,1529,1530,1613,1618,CO,1053,NA,44,48,NA,-5,-1,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,21,1,811,810,1013,1027,CO,1054,NA,122,137,NA,-14,1,IAH,ORD,925,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,5,6,1210,1210,1340,1357,CO,1059,NA,90,107,NA,-17,0,DEN,BZN,525,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,3,4,1718,1720,1823,1832,CO,1063,NA,125,132,NA,-9,-2,IAH,ABQ,744,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,19,6,1245,1235,NA,1413,CO,1065,NA,NA,158,NA,NA,10,CLE,IAH,1091,NA,NA,0,NA,1,NA,NA,NA,NA,NA
1987,12,20,7,835,825,1203,1206,CO,1080,NA,148,161,NA,-3,10,IAH,DTW,1076,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,12,6,1235,1235,1439,1417,CO,1083,NA,184,162,NA,22,0,DTW,IAH,1076,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,24,4,1333,1235,1538,1416,CO,1083,NA,185,161,NA,82,58,DTW,IAH,1076,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,22,2,957,955,1100,1049,CO,1084,NA,63,54,NA,11,2,DFW,IAH,224,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,26,6,955,955,1103,1049,CO,1084,NA,68,54,NA,14,0,DFW,IAH,224,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,23,3,1324,1325,1707,1719,CO,1092,NA,163,174,NA,-12,-1,IAH,IAD,1190,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,10,4,1940,1940,2144,2146,CO,1093,NA,184,186,NA,-2,0,DCA,IAH,1208,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,12,6,1316,1315,1424,1416,CO,1095,NA,128,121,NA,8,1,ATL,IAH,689,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,21,1,1539,1530,2034,2042,CO,1096,NA,175,192,NA,-8,9,DEN,PIT,1290,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,22,2,1543,1530,2035,2042,CO,1096,NA,172,192,NA,-7,13,DEN,PIT,1290,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,23,3,2214,2115,2315,2227,CO,1096,NA,61,72,NA,48,59,PIT,SYR,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,15,2,NA,1455,NA,1714,CO,1098,NA,NA,139,NA,NA,NA,IAH,ORD,925,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1987,12,26,6,1500,1455,1700,1714,CO,1098,NA,120,139,NA,-14,5,IAH,ORD,925,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,26,6,1123,1100,1648,1648,CO,1102,NA,205,228,NA,0,23,DEN,PHL,1557,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,12,23,3,1657,1345,1845,1449,CO,1109,NA,108,64,NA,236,192,ABQ,DEN,349,NA,NA,0,NA,0,NA,NA,NA,NA,NA
